DELTALAB	EX1100									
Param?tres de l'expÿrience										
Rouleau	essai sans rouleau									
Angle	6									
Longueur course	0.67									
Masse totale plateau	20.572									
Masse des halt?res	18									
Hauteur Saillie	3									
Date 	25/11/2015									
										
t(s)	Xp(m)	Vp(m/s)	w(rad)	W(rad/s)	N(N)	T(N)	Ec(J)	Ep(J)	En(J) 	Ratio(E)
0.31558	-0.0518	-0.2356	0.0025	0	-0.24	0	0.571	-1.0931	-0.5222	47.766
0.31641	-0.052	-0.2368	0.0025	0	0	0	0.5769	-1.0974	-0.5204	47.424
0.31724	-0.0522	-0.2381	0.0025	0	-0.24	-0.24	0.583	-1.1016	-0.5186	47.076
0.31803	-0.0524	-0.2393	0.0025	0	3.91	3.66	0.5892	-1.1058	-0.5166	46.721
0.31887	-0.0526	-0.2406	0.0025	0	0	0.49	0.5954	-1.11	-0.5146	46.36
0.3197	-0.0528	-0.2419	0.0025	0	0	0	0.6018	-1.1142	-0.5125	45.994
0.32053	-0.053	-0.2419	0.0025	0	0	-0.24	0.6018	-1.1185	-0.5167	46.198
0.32132	-0.0532	-0.2432	0.0025	0	-0.24	-0.49	0.6082	-1.1227	-0.5145	45.825
0.32215	-0.0534	-0.2432	0.0025	0	-0.49	-0.98	0.6082	-1.1269	-0.5187	46.028
0.32294	-0.0536	-0.2445	0.0025	0	-0.73	-0.98	0.6148	-1.1311	-0.5164	45.65
0.32374	-0.0538	-0.2458	0.0025	0	-0.98	-1.46	0.6214	-1.1353	-0.5139	45.265
0.32457	-0.054	-0.2458	0.0025	0	-0.49	-0.98	0.6214	-1.1396	-0.5181	45.467
0.32536	-0.0542	-0.2458	0.0025	0	-0.49	-0.73	0.6214	-1.1438	-0.5223	45.668
0.32615	-0.0544	-0.2471	0.0025	0	-0.24	-0.73	0.6282	-1.148	-0.5198	45.278
0.32698	-0.0546	-0.2471	0.0025	0	-0.73	-1.22	0.6282	-1.1522	-0.524	45.479
0.32778	-0.0548	-0.2485	0.0025	0	-1.46	-1.71	0.6351	-1.1564	-0.5214	45.082
0.32861	-0.055	-0.2471	0.0025	0	-1.95	-2.2	0.6282	-1.1607	-0.5325	45.875
0.3294	-0.0552	-0.2485	0.0025	0	-1.95	-2.2	0.6351	-1.1649	-0.5298	45.48
0.33023	-0.0554	-0.2471	0.0025	0	-1.46	-1.71	0.6282	-1.1691	-0.5409	46.266
0.33106	-0.0556	-0.2458	0.0025	0	-0.49	-0.73	0.6214	-1.1733	-0.5519	47.036
0.33185	-0.0558	-0.2471	0.0025	0	0.49	0.49	0.6282	-1.1776	-0.5493	46.651
0.33269	-0.056	-0.2458	0.0025	0	0.98	0.98	0.6214	-1.1818	-0.5603	47.415
0.33352	-0.0562	-0.2445	0.0025	0	0.73	0.73	0.6148	-1.186	-0.5712	48.164
0.33435	-0.0564	-0.2445	0.0025	0	-0.24	0	0.6148	-1.1902	-0.5754	48.348
0.33518	-0.0566	-0.2432	0.0025	0	-0.73	-0.73	0.6082	-1.1944	-0.5862	49.079
0.33601	-0.0568	-0.2432	0.0025	0	-0.73	-0.73	0.6082	-1.1987	-0.5904	49.258
0.33681	-0.057	-0.2432	0.0025	0	0	0	0.6082	-1.2029	-0.5947	49.436
0.3376	-0.0572	-0.2445	0.0025	0	0.98	0.98	0.6148	-1.2071	-0.5923	49.07
0.33839	-0.0574	-0.2458	0.0025	0	1.46	1.46	0.6214	-1.2113	-0.5899	48.698
0.33918	-0.0576	-0.2458	0.0025	0	1.46	1.22	0.6214	-1.2155	-0.5941	48.876
0.33997	-0.0578	-0.2471	0.0025	0	0.24	0.24	0.6282	-1.2198	-0.5915	48.497
0.34073	-0.058	-0.2498	0.0025	0	-1.22	-0.98	0.6421	-1.224	-0.5819	47.541
0.34152	-0.0582	-0.2512	0.0025	0	-2.2	-2.2	0.6492	-1.2282	-0.579	47.142
0.34231	-0.0584	-0.2526	0.0025	0	-2.44	-2.69	0.6564	-1.2324	-0.576	46.736
0.34306	-0.0586	-0.2555	0.0025	0	-1.95	-2.2	0.6713	-1.2366	-0.5654	45.718
0.34385	-0.0588	-0.2555	0.0025	0	-0.73	-0.98	0.6713	-1.2409	-0.5696	45.903
0.34465	-0.059	-0.2555	0.0025	0	0.49	-0.49	0.6713	-1.2451	-0.5738	46.086
0.34544	-0.0592	-0.2555	0.0025	0	1.22	0.98	0.6713	-1.2493	-0.578	46.268
0.34619	-0.0594	-0.2569	0.0025	0	0.98	0.49	0.6789	-1.2535	-0.5746	45.842
0.34698	-0.0596	-0.2569	0.0025	0	0.49	0.24	0.6789	-1.2577	-0.5789	46.024
0.34777	-0.0598	-0.2555	0.0025	0	-0.73	-1.22	0.6713	-1.262	-0.5907	46.807
0.34857	-0.06	-0.2555	0.0025	0	-1.95	-2.2	0.6713	-1.2662	-0.5949	46.984
0.34936	-0.0602	-0.2555	0.0025	0	-2.2	-2.2	0.6713	-1.2704	-0.5991	47.161
0.35015	-0.0604	-0.254	0.0025	0	-1.22	-1.46	0.6638	-1.2746	-0.6108	47.922
0.3509	-0.0606	-0.2555	0.0025	0	0.24	0	0.6713	-1.2788	-0.6076	47.509
0.35169	-0.0608	-0.2555	0.0025	0	2.2	1.95	0.6713	-1.2831	-0.6118	47.682
0.35249	-0.061	-0.2555	0.0025	0	3.42	3.42	0.6713	-1.2873	-0.616	47.854
0.35324	-0.0612	-0.2555	0.0025	0	3.17	3.42	0.6713	-1.2915	-0.6202	48.024
0.35403	-0.0614	-0.2555	0.0025	0	1.22	1.46	0.6713	-1.2957	-0.6245	48.193
0.35482	-0.0616	-0.2555	0.0025	0	-1.22	-0.98	0.6713	-1.2999	-0.6287	48.362
0.35558	-0.0618	-0.2569	0.0025	0	-3.42	-3.17	0.6789	-1.3042	-0.6253	47.945
0.35637	-0.062	-0.2569	0.0025	0	-2.93	-2.93	0.6789	-1.3084	-0.6295	48.113
0.35712	-0.0622	-0.2584	0.0025	0	-1.71	-1.71	0.6866	-1.3126	-0.626	47.691
0.35791	-0.0624	-0.2569	0.0025	0	0.24	0.24	0.6789	-1.3168	-0.638	48.446
0.3587	-0.0626	-0.2569	0.0025	0	1.71	1.71	0.6789	-1.3211	-0.6422	48.611
0.3595	-0.0628	-0.2569	0.0025	0	1.71	1.71	0.6789	-1.3253	-0.6464	48.774
0.36029	-0.063	-0.2555	0.0025	0	-0.49	-0.49	0.6713	-1.3295	-0.6582	49.509
0.36104	-0.0632	-0.2569	0.0025	0	-1.95	-1.95	0.6789	-1.3337	-0.6548	49.099
0.36183	-0.0634	-0.2569	0.0025	0	-3.17	-3.66	0.6789	-1.3379	-0.6591	49.259
0.36262	-0.0636	-0.2555	0.0025	0	-2.2	-2.69	0.6713	-1.3422	-0.6709	49.985
0.36342	-0.0638	-0.2555	0.0025	0	-0.24	-0.49	0.6713	-1.3464	-0.6751	50.142
0.36421	-0.064	-0.254	0.0025	0	1.71	1.46	0.6638	-1.3506	-0.6868	50.852
0.365	-0.0642	-0.254	0.0025	0	2.69	2.44	0.6638	-1.3548	-0.691	51.005
0.36575	-0.0644	-0.2555	0.0025	0	2.2	1.95	0.6713	-1.359	-0.6878	50.607
0.36655	-0.0646	-0.2555	0.0025	0	0.98	0.49	0.6713	-1.3633	-0.692	50.76
0.36734	-0.0648	-0.2555	0.0025	0	-0.24	-0.24	0.6713	-1.3675	-0.6962	50.911
0.36809	-0.065	-0.2555	0.0025	0	-1.22	-1.71	0.6713	-1.3717	-0.7004	51.063
0.36888	-0.0652	-0.2555	0.0025	0	-1.46	-1.71	0.6713	-1.3759	-0.7046	51.213
0.36967	-0.0654	-0.2555	0.0025	0	-0.98	-1.22	0.6713	-1.3801	-0.7089	51.362
0.37043	-0.0656	-0.2569	0.0025	0	-0.73	-0.73	0.6789	-1.3844	-0.7055	50.961
0.37118	-0.0658	-0.2584	0.0025	0	-0.24	-0.73	0.6866	-1.3886	-0.702	50.553
0.37197	-0.066	-0.2584	0.0025	0	0	0	0.6866	-1.3928	-0.7062	50.703
0.37272	-0.0662	-0.2584	0.0025	0	-0.24	-0.24	0.6866	-1.397	-0.7104	50.851
0.37348	-0.0664	-0.2598	0.0025	0	-1.22	-0.98	0.6945	-1.4012	-0.7068	50.438
0.37427	-0.0666	-0.2598	0.0025	0	-1.71	-1.71	0.6945	-1.4055	-0.711	50.587
0.37502	-0.0668	-0.2598	0.0025	0	-2.2	-1.95	0.6945	-1.4097	-0.7152	50.735
0.37581	-0.067	-0.2598	0.0025	0	-2.44	-2.2	0.6945	-1.4139	-0.7194	50.882
0.37656	-0.0672	-0.2613	0.0025	0	-1.46	-1.22	0.7025	-1.4181	-0.7156	50.463
0.37736	-0.0674	-0.2598	0.0025	0	-0.73	-0.73	0.6945	-1.4223	-0.7279	51.173
0.37815	-0.0676	-0.2584	0.0025	0	0	0	0.6866	-1.4266	-0.7399	51.869
0.37894	-0.0678	-0.2584	0.0025	0	0.49	0.73	0.6866	-1.4308	-0.7442	52.011
0.37969	-0.068	-0.2584	0.0025	0	0.24	0.49	0.6866	-1.435	-0.7484	52.152
0.38048	-0.0682	-0.2569	0.0025	0	0.24	0	0.6789	-1.4392	-0.7603	52.83
0.38124	-0.0684	-0.2584	0.0025	0	0.24	0.24	0.6866	-1.4435	-0.7568	52.432
0.38203	-0.0686	-0.2569	0.0025	0	-1.22	-0.73	0.6789	-1.4477	-0.7688	53.105
0.38278	-0.0688	-0.2584	0.0025	0	-0.73	-0.98	0.6866	-1.4519	-0.7653	52.709
0.38353	-0.069	-0.2584	0.0025	0	-0.73	-1.46	0.6866	-1.4561	-0.7695	52.846
0.38429	-0.0692	-0.2598	0.0025	0	-0.98	-1.46	0.6945	-1.4603	-0.7658	52.443
0.38504	-0.0694	-0.2613	0.0025	0	-0.98	-1.71	0.7025	-1.4646	-0.7621	52.034
0.38579	-0.0696	-0.2628	0.0025	0	-1.22	-1.46	0.7106	-1.4688	-0.7581	51.617
0.38654	-0.0698	-0.2628	0.0025	0	-0.73	-1.22	0.7106	-1.473	-0.7624	51.756
0.3873	-0.07	-0.2644	0.0025	0	-0.24	-0.73	0.7189	-1.4772	-0.7583	51.333
0.38801	-0.0702	-0.2659	0.0025	0	0	-0.49	0.7274	-1.4814	-0.7541	50.902
0.38876	-0.0704	-0.2675	0.0025	0	0	0	0.7359	-1.4857	-0.7497	50.464
0.38947	-0.0706	-0.2691	0.0025	0	-0.24	-0.49	0.7447	-1.4899	-0.7452	50.018
0.39023	-0.0708	-0.2691	0.0025	0	-0.49	-0.49	0.7447	-1.4941	-0.7494	50.159
0.39094	-0.071	-0.2707	0.0025	0	-0.49	-0.73	0.7536	-1.4983	-0.7448	49.706
0.39169	-0.0712	-0.2707	0.0025	0	-0.24	-0.49	0.7536	-1.5025	-0.749	49.847
0.3924	-0.0714	-0.2723	0.0025	0	-0.49	-0.49	0.7626	-1.5068	-0.7441	49.387
0.39316	-0.0716	-0.2723	0.0025	0	-0.49	-0.49	0.7626	-1.511	-0.7484	49.528
0.39391	-0.0718	-0.2723	0.0025	0	-0.73	-0.49	0.7626	-1.5152	-0.7526	49.669
0.39462	-0.072	-0.2723	0.0025	0	-0.73	-0.49	0.7626	-1.5194	-0.7568	49.809
0.39537	-0.0722	-0.2723	0.0025	0	-0.24	0	0.7626	-1.5236	-0.761	49.947
0.39609	-0.0724	-0.2723	0.0025	0	0.24	0.49	0.7626	-1.5279	-0.7652	50.086
0.39684	-0.0726	-0.2723	0.0025	0	0.49	0.24	0.7626	-1.5321	-0.7695	50.224
0.39759	-0.0728	-0.2707	0.0025	0	0.24	0.24	0.7536	-1.5363	-0.7827	50.949
0.39831	-0.073	-0.2723	0.0025	0	-0.49	-0.24	0.7626	-1.5405	-0.7779	50.496
0.39902	-0.0732	-0.2723	0.0025	0	-0.98	-0.73	0.7626	-1.5447	-0.7821	50.632
0.39977	-0.0734	-0.2723	0.0025	0	-0.98	-0.98	0.7626	-1.549	-0.7863	50.766
0.40048	-0.0736	-0.2739	0.0025	0	-0.49	-0.73	0.7718	-1.5532	-0.7813	50.306
0.4012	-0.0738	-0.2739	0.0025	0	0.49	0	0.7718	-1.5574	-0.7856	50.441
0.40195	-0.074	-0.2739	0.0025	0	1.22	0.98	0.7718	-1.5616	-0.7898	50.575
0.40266	-0.0742	-0.2739	0.0025	0	1.71	1.22	0.7718	-1.5658	-0.794	50.708
0.40337	-0.0744	-0.2756	0.0025	0	1.71	1.46	0.7812	-1.5701	-0.7889	50.243
0.40409	-0.0746	-0.2773	0.0025	0	0.98	0.73	0.7908	-1.5743	-0.7835	49.77
0.4048	-0.0748	-0.2773	0.0025	0	0.24	0	0.7908	-1.5785	-0.7877	49.904
0.40551	-0.075	-0.2773	0.0025	0	-0.24	-0.98	0.7908	-1.5827	-0.792	50.037
0.40623	-0.0752	-0.279	0.0025	0	-0.49	-0.73	0.8005	-1.587	-0.7864	49.557
0.40694	-0.0754	-0.279	0.0025	0	-0.73	-1.22	0.8005	-1.5912	-0.7907	49.691
0.40765	-0.0756	-0.279	0.0025	0	-0.49	-0.73	0.8005	-1.5954	-0.7949	49.824
0.40836	-0.0758	-0.2807	0.0025	0	-0.24	-0.98	0.8104	-1.5996	-0.7892	49.337
0.40908	-0.076	-0.2807	0.0025	0	0	-0.24	0.8104	-1.6038	-0.7934	49.47
0.40979	-0.0762	-0.2807	0.0025	0	0.24	0	0.8104	-1.6081	-0.7976	49.603
0.4105	-0.0764	-0.2807	0.0025	0	0.49	0.49	0.8104	-1.6123	-0.8018	49.734
0.41121	-0.0766	-0.2807	0.0025	0	0.73	0.73	0.8104	-1.6165	-0.8061	49.866
0.41193	-0.0768	-0.2807	0.0025	0	0.24	0.24	0.8104	-1.6207	-0.8103	49.996
0.41264	-0.077	-0.2807	0.0025	0	0	0	0.8104	-1.6249	-0.8145	50.126
0.41331	-0.0772	-0.2824	0.0025	0	-0.24	0	0.8205	-1.6292	-0.8086	49.635
0.41403	-0.0774	-0.2824	0.0025	0	-0.24	-0.24	0.8205	-1.6334	-0.8129	49.766
0.41474	-0.0776	-0.2824	0.0025	0	-0.49	-0.24	0.8205	-1.6376	-0.8171	49.895
0.41545	-0.0778	-0.2824	0.0025	0	-0.24	-0.24	0.8205	-1.6418	-0.8213	50.023
0.41613	-0.078	-0.2842	0.0025	0	-0.49	0	0.8308	-1.646	-0.8152	49.527
0.41684	-0.0782	-0.2842	0.0025	0	-0.49	-0.49	0.8308	-1.6503	-0.8195	49.656
0.41755	-0.0784	-0.2842	0.0025	0	-0.73	-0.49	0.8308	-1.6545	-0.8237	49.785
0.41822	-0.0786	-0.286	0.0025	0	-0.98	-1.46	0.8413	-1.6587	-0.8174	49.28
0.41894	-0.0788	-0.286	0.0025	0	-1.22	-1.22	0.8413	-1.6629	-0.8216	49.409
0.41961	-0.079	-0.286	0.0025	0	-0.98	-1.46	0.8413	-1.6671	-0.8259	49.537
0.42032	-0.0792	-0.286	0.0025	0	-1.22	-1.22	0.8413	-1.6714	-0.8301	49.664
0.421	-0.0794	-0.2878	0.0025	0	-0.98	-1.22	0.852	-1.6756	-0.8236	49.154
0.42171	-0.0796	-0.2878	0.0025	0	-0.49	-0.73	0.852	-1.6798	-0.8278	49.282
0.42242	-0.0798	-0.286	0.0025	0	0	0	0.8413	-1.684	-0.8427	50.043
0.4231	-0.08	-0.2878	0.0025	0	0.49	0	0.852	-1.6882	-0.8363	49.535
0.42381	-0.0802	-0.2878	0.0025	0	0.49	0	0.852	-1.6925	-0.8405	49.661
0.42448	-0.0804	-0.2878	0.0025	0	0	-0.24	0.852	-1.6967	-0.8447	49.786
0.42519	-0.0806	-0.2878	0.0025	0	-0.73	-0.98	0.852	-1.7009	-0.8489	49.91
0.42587	-0.0808	-0.2878	0.0025	0	-1.71	-1.95	0.852	-1.7051	-0.8532	50.035
0.42658	-0.081	-0.2878	0.0025	0	-2.2	-2.44	0.852	-1.7093	-0.8574	50.158
0.42725	-0.0812	-0.2878	0.0025	0	-2.2	-2.44	0.852	-1.7136	-0.8616	50.281
0.42793	-0.0814	-0.2896	0.0025	0	-1.46	-1.95	0.8629	-1.7178	-0.8549	49.769
0.42864	-0.0816	-0.2896	0.0025	0	-0.49	-0.98	0.8629	-1.722	-0.8592	49.892
0.42931	-0.0818	-0.2896	0.0025	0	0.24	0	0.8629	-1.7262	-0.8634	50.015
0.42999	-0.082	-0.2915	0.0025	0	0.73	0.24	0.874	-1.7305	-0.8565	49.495
0.43066	-0.0822	-0.2915	0.0025	0	0.49	0.49	0.874	-1.7347	-0.8607	49.618
0.43133	-0.0824	-0.2934	0.0025	0	0	-0.24	0.8853	-1.7389	-0.8536	49.09
0.43201	-0.0826	-0.2934	0.0025	0	-0.73	-0.73	0.8853	-1.7431	-0.8578	49.213
0.43268	-0.0828	-0.2953	0.0025	0	-1.22	-1.46	0.8968	-1.7473	-0.8505	48.676
0.43331	-0.083	-0.2972	0.0025	0	-1.71	-1.95	0.9086	-1.7516	-0.843	48.128
0.43399	-0.0832	-0.2972	0.0025	0	-1.71	-1.71	0.9086	-1.7558	-0.8472	48.253
0.43466	-0.0834	-0.2992	0.0025	0	-0.73	-1.46	0.9206	-1.76	-0.8394	47.695
0.43533	-0.0836	-0.2992	0.0025	0	-1.46	-1.46	0.9206	-1.7642	-0.8437	47.82
0.43601	-0.0838	-0.2992	0.0025	0	-0.98	-0.98	0.9206	-1.7684	-0.8479	47.945
0.43668	-0.084	-0.2992	0.0025	0	-0.73	-0.49	0.9206	-1.7727	-0.8521	48.069
0.43735	-0.0842	-0.2992	0.0025	0	-0.24	-0.24	0.9206	-1.7769	-0.8563	48.192
0.43802	-0.0844	-0.2992	0.0025	0	0.24	0.24	0.9206	-1.7811	-0.8605	48.315
0.4387	-0.0846	-0.2992	0.0025	0	0	0.24	0.9206	-1.7853	-0.8648	48.437
0.43937	-0.0848	-0.2972	0.0025	0	0	0	0.9086	-1.7895	-0.881	49.229
0.44004	-0.085	-0.2972	0.0025	0	-0.73	-0.73	0.9086	-1.7938	-0.8852	49.349
0.44072	-0.0852	-0.2972	0.0025	0	-0.73	-0.73	0.9086	-1.798	-0.8894	49.467
0.44139	-0.0854	-0.2972	0.0025	0	-0.73	-1.95	0.9086	-1.8022	-0.8936	49.586
0.4421	-0.0856	-0.2953	0.0025	0	-0.24	-0.49	0.8968	-1.8064	-0.9096	50.355
0.44278	-0.0858	-0.2953	0.0025	0	0.73	0.24	0.8968	-1.8106	-0.9138	50.47
0.44345	-0.086	-0.2953	0.0025	0	1.22	0.98	0.8968	-1.8149	-0.9181	50.586
0.44412	-0.0862	-0.2953	0.0025	0	1.71	1.22	0.8968	-1.8191	-0.9223	50.7
0.4448	-0.0864	-0.2953	0.0025	0	1.22	0.98	0.8968	-1.8233	-0.9265	50.814
0.44547	-0.0866	-0.2953	0.0025	0	0.73	0.49	0.8968	-1.8275	-0.9307	50.928
0.4461	-0.0868	-0.2972	0.0025	0	-0.24	-0.24	0.9086	-1.8317	-0.9232	50.399
0.44678	-0.087	-0.2972	0.0025	0	-0.98	-1.46	0.9086	-1.836	-0.9274	50.513
0.44745	-0.0872	-0.2972	0.0025	0	-0.98	-1.22	0.9086	-1.8402	-0.9316	50.626
0.44812	-0.0874	-0.2992	0.0025	0	-0.98	-1.22	0.9206	-1.8444	-0.9238	50.089
0.44876	-0.0876	-0.3011	0.0025	0	-0.49	-0.49	0.9328	-1.8486	-0.9158	49.541
0.44943	-0.0878	-0.3011	0.0025	0	-0.24	-0.24	0.9328	-1.8528	-0.9201	49.656
0.45006	-0.088	-0.3031	0.0025	0	0	0	0.9453	-1.8571	-0.9118	49.098
0.45074	-0.0882	-0.3031	0.0025	0	0.24	0.24	0.9453	-1.8613	-0.916	49.214
0.45137	-0.0884	-0.3052	0.0025	0	0	-0.24	0.958	-1.8655	-0.9075	48.647
0.45204	-0.0886	-0.3031	0.0025	0	-0.49	-0.49	0.9453	-1.8697	-0.9245	49.443
0.45268	-0.0888	-0.3052	0.0025	0	-0.98	-0.98	0.958	-1.874	-0.9159	48.878
0.45335	-0.089	-0.3052	0.0025	0	-1.22	-1.22	0.958	-1.8782	-0.9202	48.993
0.45398	-0.0892	-0.3072	0.0025	0	-0.98	-0.73	0.971	-1.8824	-0.9114	48.417
0.45466	-0.0894	-0.3052	0.0025	0	-0.73	-0.49	0.958	-1.8866	-0.9286	49.221
0.45529	-0.0896	-0.3072	0.0025	0	0	0.24	0.971	-1.8908	-0.9198	48.647
0.45592	-0.0898	-0.3072	0.0025	0	0.49	0.49	0.971	-1.8951	-0.9241	48.762
0.4566	-0.09	-0.3072	0.0025	0	1.22	1.46	0.971	-1.8993	-0.9283	48.876
0.45723	-0.0902	-0.3072	0.0025	0	1.22	0.98	0.971	-1.9035	-0.9325	48.989
0.4579	-0.0904	-0.3072	0.0025	0	1.22	1.46	0.971	-1.9077	-0.9367	49.102
0.45854	-0.0906	-0.3072	0.0025	0	0.98	1.46	0.971	-1.9119	-0.9409	49.214
0.45917	-0.0908	-0.3093	0.0025	0	0.49	0.73	0.9843	-1.9162	-0.9319	48.634
0.45984	-0.091	-0.3072	0.0025	0	-0.24	-0.24	0.971	-1.9204	-0.9494	49.437
0.46048	-0.0912	-0.3093	0.0025	0	-0.49	-0.73	0.9842	-1.9246	-0.9404	48.86
0.46111	-0.0914	-0.3093	0.0025	0	-0.73	-0.73	0.9842	-1.9288	-0.9446	48.972
0.46175	-0.0916	-0.3093	0.0025	0	-0.73	-0.73	0.9842	-1.933	-0.9488	49.083
0.46238	-0.0918	-0.3115	0.0025	0	-0.49	-0.98	0.9978	-1.9373	-0.9395	48.495
0.46305	-0.092	-0.3093	0.0025	0	-0.24	-0.49	0.9842	-1.9415	-0.9572	49.304
0.46369	-0.0922	-0.3115	0.0025	0	0	-0.49	0.9978	-1.9457	-0.9479	48.719
0.46432	-0.0924	-0.3115	0.0025	0	0	-0.24	0.9978	-1.9499	-0.9521	48.83
0.46495	-0.0926	-0.3115	0.0025	0	-0.24	-0.49	0.9978	-1.9541	-0.9564	48.94
0.46559	-0.0928	-0.3136	0.0025	0	-0.73	-0.98	1.0116	-1.9584	-0.9468	48.345
0.46622	-0.093	-0.3136	0.0025	0	-0.98	-1.46	1.0116	-1.9626	-0.951	48.456
0.46685	-0.0932	-0.3136	0.0025	0	-1.22	-1.46	1.0116	-1.9668	-0.9552	48.567
0.46749	-0.0934	-0.3136	0.0025	0	-0.98	-1.46	1.0116	-1.971	-0.9594	48.677
0.46812	-0.0936	-0.3136	0.0025	0	-0.98	-0.98	1.0116	-1.9752	-0.9637	48.786
0.46879	-0.0938	-0.3136	0.0025	0	-0.24	-0.73	1.0116	-1.9795	-0.9679	48.896
0.46943	-0.094	-0.3136	0.0025	0	0.24	0	1.0116	-1.9837	-0.9721	49.005
0.47006	-0.0942	-0.3136	0.0025	0	0.24	0	1.0116	-1.9879	-0.9763	49.113
0.4707	-0.0944	-0.3136	0.0025	0	0.49	0.24	1.0116	-1.9921	-0.9805	49.221
0.47133	-0.0946	-0.3136	0.0025	0	0.24	0	1.0116	-1.9964	-0.9848	49.328
0.47196	-0.0948	-0.3136	0.0025	0	0	0.24	1.0116	-2.0006	-0.989	49.435
0.4726	-0.095	-0.3136	0.0025	0	-0.49	-0.73	1.0116	-2.0048	-0.9932	49.541
0.47323	-0.0952	-0.3136	0.0025	0	-0.73	-0.49	1.0116	-2.009	-0.9974	49.648
0.47386	-0.0954	-0.3136	0.0025	0	-0.98	-0.98	1.0116	-2.0132	-1.0016	49.753
0.4745	-0.0956	-0.3158	0.0025	0	-0.98	-0.73	1.0257	-2.0175	-0.9918	49.159
0.47513	-0.0958	-0.3158	0.0025	0	-0.73	-0.73	1.0257	-2.0217	-0.996	49.266
0.47576	-0.096	-0.3158	0.0025	0	-0.49	-0.49	1.0257	-2.0259	-1.0002	49.371
0.4764	-0.0962	-0.3158	0.0025	0	-0.24	0	1.0257	-2.0301	-1.0044	49.476
0.47703	-0.0964	-0.3158	0.0025	0	-0.49	-0.24	1.0257	-2.0343	-1.0086	49.581
0.47767	-0.0966	-0.3158	0.0025	0	-0.73	-0.49	1.0257	-2.0386	-1.0129	49.686
0.47826	-0.0968	-0.318	0.0025	0	-0.98	-0.73	1.0401	-2.0428	-1.0027	49.085
0.47889	-0.097	-0.318	0.0025	0	-1.22	-1.22	1.0401	-2.047	-1.0069	49.19
0.47953	-0.0972	-0.318	0.0025	0	-1.22	-1.22	1.0401	-2.0512	-1.0111	49.294
0.48016	-0.0974	-0.318	0.0025	0	-1.22	-1.22	1.0401	-2.0554	-1.0154	49.399
0.48075	-0.0976	-0.3202	0.0025	0	-0.98	-0.98	1.0548	-2.0597	-1.0049	48.789
0.48139	-0.0978	-0.3202	0.0025	0	-0.73	-0.98	1.0548	-2.0639	-1.0091	48.893
0.48202	-0.098	-0.3202	0.0025	0	-0.49	-0.73	1.0548	-2.0681	-1.0133	48.998
0.48265	-0.0982	-0.3202	0.0025	0	-0.49	-0.98	1.0548	-2.0723	-1.0175	49.101
0.48325	-0.0984	-0.3225	0.0025	0	-0.49	-0.49	1.0698	-2.0765	-1.0067	48.482
0.48388	-0.0986	-0.3202	0.0025	0	-0.73	-0.98	1.0548	-2.0808	-1.026	49.308
0.48452	-0.0988	-0.3202	0.0025	0	-0.73	-0.98	1.0548	-2.085	-1.0302	49.411
0.48511	-0.099	-0.3225	0.0025	0	-0.98	-1.46	1.0698	-2.0892	-1.0194	48.794
0.48574	-0.0992	-0.3225	0.0025	0	-0.98	-1.22	1.0698	-2.0934	-1.0236	48.897
0.48638	-0.0994	-0.3202	0.0025	0	-0.49	-0.73	1.0548	-2.0976	-1.0429	49.716
0.48701	-0.0996	-0.3202	0.0025	0	-0.24	-0.73	1.0548	-2.1019	-1.0471	49.817
0.4876	-0.0998	-0.3225	0.0025	0	-0.24	-0.49	1.0698	-2.1061	-1.0363	49.205
0.48824	-0.1	-0.3225	0.0025	0	-0.49	-0.98	1.0698	-2.1103	-1.0405	49.306
0.48883	-0.1002	-0.3225	0.0025	0	-0.73	-0.98	1.0698	-2.1145	-1.0447	49.407
0.48947	-0.1004	-0.3225	0.0025	0	-0.73	-0.98	1.0698	-2.1187	-1.049	49.508
0.49006	-0.1006	-0.3248	0.0025	0	-0.73	-1.22	1.0851	-2.123	-1.0378	48.886
0.49069	-0.1008	-0.3225	0.0025	0	-0.73	-0.98	1.0698	-2.1272	-1.0574	49.708
0.49129	-0.101	-0.3248	0.0025	0	-0.73	-0.73	1.0851	-2.1314	-1.0463	49.088
0.49188	-0.1012	-0.3271	0.0025	0	-0.24	-0.24	1.1008	-2.1356	-1.0348	48.455
0.49252	-0.1014	-0.3271	0.0025	0	-0.24	0	1.1008	-2.1399	-1.039	48.557
0.49311	-0.1016	-0.3271	0.0025	0	0	0	1.1008	-2.1441	-1.0433	48.658
0.4937	-0.1018	-0.3295	0.0025	0	0	0.49	1.1168	-2.1483	-1.0315	48.014
0.4943	-0.102	-0.3295	0.0025	0	0	0.49	1.1168	-2.1525	-1.0357	48.116
0.49493	-0.1022	-0.3295	0.0025	0	0	0.24	1.1168	-2.1567	-1.0399	48.217
0.49553	-0.1024	-0.3295	0.0025	0	0	0.24	1.1168	-2.161	-1.0441	48.318
0.49612	-0.1026	-0.3319	0.0025	0	0	0	1.1332	-2.1652	-1.032	47.663
0.49675	-0.1028	-0.3295	0.0025	0	0	0.24	1.1168	-2.1694	-1.0526	48.52
0.49735	-0.103	-0.3295	0.0025	0	0.24	0.24	1.1168	-2.1736	-1.0568	48.62
0.49794	-0.1032	-0.3319	0.0025	0	-0.24	0.24	1.1332	-2.1778	-1.0447	47.968
0.49857	-0.1034	-0.3295	0.0025	0	-0.24	0	1.1168	-2.1821	-1.0652	48.818
