Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
PL00_094.CRB;DL00_094.CRB;VL00_094.CRB;CL00_094.CRB
3.978000;3.978000;3.978000;3.978000
deg.;V;deg./s;A
23.954535;-10;-50.601139;-1.650978
23.740357;-10;-52.553027;-1.624604
23.516831;-10;-54.524004;-1.652125
23.284834;-10;-58.413463;-1.650405
23.047402;-10;-59.587459;-1.632057
22.806309;-10;-60.513293;-1.649831
22.562516;-10;-61.105064;-1.650978
22.317103;-10;-61.60616;-1.651551
22.070644;-10;-61.81137;-1.653845
21.822615;-10;-62.092938;-1.635498
21.573017;-10;-62.412685;-1.653271
21.319301;-10;-63.830071;-1.621737
21.061873;-10;-64.708182;-1.653271
20.799855;-10;-65.624471;-1.645818
20.534175;-10;-66.545533;-1.637791
20.264782;-10;-67.366376;-1.652125
19.992707;-10;-68.14904;-1.625177
19.719669;-10;-68.506966;-1.650978
19.446547;-10;-68.645364;-1.649831
19.173105;-10;-68.769444;-1.634351
18.899207;-10;-68.845802;-1.652698
18.624229;-10;-69.055785;-1.643524
18.347158;-10;-69.456662;-1.652125
18.066358;-10;-70.18683;-1.650405
17.781812;-10;-71.08403;-1.641231
17.492811;-10;-71.923962;-1.650405
17.199996;-10;-72.959561;-1.621737
16.903114;-10;-74.663287;-1.651551
16.604662;-10;-75.011667;-1.647538
16.305266;-10;-75.259829;-1.62403
16.005937;-10;-75.193016;-1.649831
15.706777;-10;-75.326642;-1.648685
15.408444;-10;-75.006895;-1.655565
15.109993;-10;-75.030757;-1.650405
14.809787;-10;-75.088025;-1.630337
14.506678;-10;-76.252476;-1.650978
14.199941;-10;-77.016051;-1.653271
13.888446;-10;-78.137551;-1.652125
13.570301;-10;-79.478579;-1.652125
13.247128;-10;-80.771884;-1.624604
12.918757;-10;-81.941108;-1.651551
12.585324;-10;-83.024429;-1.620017
12.249124;-10;-84.088661;-1.648685
11.910442;-10;-85.157666;-1.650405
11.570107;-10;-85.548998;-1.634351
11.228541;-10;-85.830566;-1.647538
10.886012;-10;-86.031005;-1.678499
10.541711;-10;-86.3078;-1.649831
10.194457;-10;-86.961611;-1.653271
9.8442;-10;-87.486569;-1.651551
9.489386;-10;-88.355135;-1.648685
9.129189;-10;-90.650631;-1.654418
8.764234;-10;-91.657595;-1.661298
8.394232;-10;-92.793413;-1.628044
8.019911;-10;-93.86719;-1.632057
7.642856;-10;-94.578269;-1.682513
7.263827;-10;-95.060275;-1.454317
6.882722;-10;-95.480241;-1.682513
6.501634;-10;-95.857256;-1.633778
6.120664;-10;-95.799988;-1.669326
5.736994;-10;-96.410848;-1.682513
5.354556;-10;-96.21041;-1.508212
4.968472;-10;-96.65901;-1.682513
4.580584;-10;-97.580072;-1.682513
4.192982;-10;-97.308048;-1.503052
3.800992;-10;-97.809144;-1.682513
3.410674;-10;-98.687255;-1.149292
3.019663;-10;-98.362736;-1.682513
2.625986;-10;-98.973595;-1.513373
2.235026;-10;-98.319785;-1.014553
1.839358;-10;-99.04518;-1.682513
1.442559;-10;-99.904202;-1.35054
1.045102;-10;-99.508098;-1.682513
0.642937;-10;-100.529379;-1.345379
0.241971;-10;-101.125921;-1.318432
-0.160954;10;-101.383628;-1.405009
-0.549197;10;-98.276833;1.765076
-0.890089;10;-87.61065;1.762782
-1.189721;10;-77.994381;1.761636
-1.453916;10;-69.680962;1.761636
-1.690166;10;-62.608351;1.762782
-1.908377;10;-57.315824;1.762209
-2.118403;10;-54.013364;1.762209
-2.328429;10;-52.853685;1.762782
-2.544632;10;-54.280615;1.759916
-2.767534;10;-55.736179;1.762782
-2.99565;10;-57.067663;1.762782
-3.223378;10;-57.501946;1.763356
-3.444896;10;-56.642924;1.762782
-3.652864;10;-54.671947;1.755329
-3.840041;10;-51.011561;1.763356
-4.001535;10;-40.245158;1.761062
-4.134459;10;-33.854992;1.761062
-4.23765;10;-27.130763;1.761636
-4.311765;10;-20.621289;1.755329
-4.360871;10;-14.665406;1.762782
-4.387331;10;-9.35379;1.761636
-4.398806;10;-4.939374;1.757622
-4.400966;10;-2.090286;1.761636
-4.400156;10;0.229072;1.755329
-4.399363;10;0.2243;1.762782
-4.398654;10;0.057268;1.761636
-4.395397;10;0.615632;1.757049
-4.387466;10;1.474654;1.762209
-4.371283;10;2.911128;1.757049
-4.344216;10;5.063455;1.762782
-4.306314;10;7.62143;1.761062
-4.260229;10;11.67792;1.756476
-4.206701;10;13.424597;1.761636
-4.148398;10;14.431561;1.760489
-4.086096;10;15.471932;1.762782
-4.020469;10;16.092336;1.761062
-3.952159;10;16.798643;1.757049
-3.878685;10;17.662437;1.763356
-3.797533;10;18.898473;1.762209
-3.706273;10;23.112451;1.761636
-3.603032;10;25.765873;1.759916
-3.486409;10;28.753359;1.755329
-3.357129;10;31.688349;1.760489
-3.217101;10;34.208146;1.759916
-3.069444;10;36.293659;1.761636
-2.917654;10;37.625142;1.759916
-2.766319;10;38.23123;1.759342
-2.617599;10;37.305395;1.761062
-2.472424;10;36.541821;1.754756
-2.329999;10;35.916644;1.761062
-2.189126;10;35.444182;1.760489
-2.046381;10;35.530084;1.758196
-1.898083;10;36.503642;1.760489
-1.740673;10;38.092832;1.753036
-1.572514;10;40.235613;1.762209
-1.392424;10;45.437466;1.760489
-1.201432;10;47.890449;1.757049
-1.002763;10;49.670533;1.761062
-0.798643;10;51.006789;1.754182
-0.591756;10;51.822859;1.761062
-0.385914;10;51.942168;1.759916
-0.181862;10;51.622421;1.755902
0.018866;10;51.11178;1.759342
0.202247;-10;45.642676;-0.628685
0.342883;-10;35.926189;-1.652125
0.443222;-10;26.748975;-1.653845
0.51381;-10;19.561829;-1.640658
0.564384;-10;14.317025;-1.652698
0.606099;-10;11.339084;-1.652125
0.646279;-10;10.002828;-1.653271
0.694845;-10;10.460973;-1.653845
0.754026;-10;15.071055;-1.630911
0.823736;-10;17.452454;-1.654418
0.900298;-10;19.027327;-1.653271
0.978328;-10;19.600008;-1.638938
1.051616;-10;19.189586;-1.654418
1.11159;-10;17.065894;-1.623457
1.151516;-10;13.190753;-1.653271
1.169944;-10;8.561581;-1.652125
1.165691;-10;-1.369662;-1.637218
1.143045;-10;-5.454787;-1.653271
1.104232;-10;-9.086539;-1.622884
1.050772;-10;-12.517852;-1.653845
0.987238;-10;-15.133096;-1.651551
0.917089;-10;-16.903634;-1.636644
0.842366;-10;-18.082403;-1.653845
0.763999;-10;-19.127546;-1.623457
0.682779;-10;-20.449484;-1.654991
0.598624;-10;-21.098523;-1.652125
0.510789;-10;-21.938455;-1.636071
0.41904;-10;-22.797476;-1.654418
0.324135;-10;-23.570596;-1.636071
0.226277;-10;-24.219634;-1.653845
0.126022;-10;-24.859128;-1.633204
0.024536;-10;-25.322045;-1.652125
-0.068462;7.55913;-23.055183;-0.093744
-0.129718;10;-16.011207;1.35742
-0.149901;10;-6.633555;1.761636
-0.139134;10;0.97833;1.760489
-0.114193;10;5.392746;1.762209
-0.091969;10;6.504702;1.761062
-0.085303;9.556871;4.309425;1.681939
-0.095158;9.436323;0.329292;1.664739
-0.115678;10;-5.254348;1.759916
-0.141784;10;-6.552425;1.759916
-0.168244;10;-6.652644;1.760489
-0.192409;10;-6.299491;1.756476
-0.211781;10;-5.540689;1.760489
-0.219746;10;-3.612663;1.761062
-0.214363;10;-0.544047;1.758196
-0.197994;10;2.013928;1.760489
-0.169729;10;7.239642;1.757049
-0.126242;10;10.680501;1.760489
-0.067753;8.931547;14.207261;1.761062
0.000692;2.817774;16.707968;1.573002
0.064732;-3.641469;17.042032;0.535801
0.108388;-8.826258;14.169083;-1.44801
0.120977;-10;7.984128;-1.653845
0.109215;-10;1.102411;-1.652698
0.087429;-8.796655;-5.550233;-1.641804
0.069272;-7.071139;-4.715074;-1.44801
0.065998;-6.458327;-1.675092;-1.130944
0.075448;-7.132481;1.842124;-1.049528
0.091901;-8.454237;3.612663;-1.310405
0.107494;-10;4.338059;-1.644098
0.115087;-10;3.288143;-1.653845
0.112792;-10;1.269443;-1.624604
0.102583;-10;-2.705918;-1.653845
0.082991;-8.604389;-4.81052;-1.652125
0.055468;-6.165044;-6.666961;-1.414182
0.025836;-3.439131;-7.449625;-0.997926
-0.001772;-0.789819;-7.239642;-0.5186
-0.022967;1.730094;-6.275629;-0.042715
-0.032788;3.353984;-4.438278;0.626391
-0.030712;3.932005;-1.579645;0.732462
-0.0243;2.988983;1.617824;0.664806
-0.021043;2.652058;0.921062;0.573643
-0.023439;2.79519;-0.391332;0.505987
-0.029497;3.289285;-1.350573;0.532361
-0.036636;3.942381;-1.784856;0.620658
-0.04131;4.515213;-1.565328;0.791518
-0.041816;4.829554;-0.859022;0.883828
-0.039606;4.771874;0.157487;0.867774
-0.036079;4.207892;0.91629;0.830506
-0.030628;3.727836;1.312394;0.775464
-0.022764;3.025605;1.918481;0.613778
-0.012639;2.145451;2.40526;0.569056
-0.002362;1.183508;2.62956;0.41941
0.005957;0.072634;2.42435;0.208415
0.011137;-0.583819;1.7944;0.070236
0.013517;-0.975066;1.069005;-0.112091
0.013871;-1.184423;0.100219;-0.136172
0.014057;-1.20365;0.052496;-0.148786
0.014681;-1.215857;0.033406;-0.152799
0.016875;-1.399274;0.501096;-0.144199
0.019811;-1.664785;0.725396;-0.184907
0.022157;-1.928465;0.720624;-0.256003
0.022697;-2.080447;0.415194;-0.302445
0.021043;-2.097842;0.047723;-0.303019
0.018124;-1.6245;-0.763575;-0.260017
0.013837;-1.231727;-1.073777;-0.223322
0.007796;-0.719932;-1.398296;-0.143626
0.000051;-0.051271;-1.827807;0.011754
-0.008589;0.944243;-2.109375;0.047302
-0.015761;1.730094;-2.147554;0.349461
-0.018984;2.25898;-1.44602;0.404502
-0.019406;2.482681;-0.61086;0.477319
-0.018596;2.398755;0.229072;0.477319
-0.019541;2.4897;-0.248162;0.463558
-0.020199;2.550737;-0.167032;0.483626
-0.020486;2.594378;-0.119309;0.49624
-0.020486;2.594378;0;0.503693
-0.019676;2.594378;0;0.495666
-0.017685;2.465285;0.353153;0.475599
-0.013652;2.222358;0.663356;0.43661
-0.007864;1.288186;1.50806;0.368381
-0.000084;0.572222;1.95666;0.273204
0.008404;-0.424818;2.114147;0.151079
0.017212;-1.233558;2.209594;0.012901
0.025667;-2.033143;2.185733;-0.284671
0.033041;-2.756127;1.975749;-0.417116
0.039099;-3.393658;1.741905;-0.508853
0.043335;-3.912168;1.417385;-0.614924
0.045647;-4.472793;0.539275;-0.675126
0.045917;-4.50087;0.076357;-0.699207
0.045917;-4.50087;0;-0.714115
0.045917;-4.50087;0;-0.714115
0.044533;-4.418775;-0.2243;-0.701501
0.041546;-4.235359;-0.501096;-0.668246
0.037091;-3.917356;-0.868566;-0.601737
0.030274;-3.456526;-1.259898;-0.536374
0.020841;-1.905881;-2.400488;-0.417116
0.008674;-0.80752;-3.001803;-0.273204
-0.005214;0.694296;-3.493354;-0.045582
-0.017651;1.927244;-3.369273;0.383862
-0.023659;2.734153;-2.204822;0.383288
-0.022207;2.929777;-0.534502;0.519174
-0.018782;2.650227;0.763575;0.527201
-0.017803;2.358776;0.796981;0.455531
-0.020706;2.616962;-0.596543;0.469292
-0.024519;2.95938;-0.935379;0.500253
-0.027877;3.278909;-0.873339;0.558735
-0.029734;3.498947;-0.601315;0.613204
-0.030206;3.600269;-0.276796;0.663659
