Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
PL03_094.CRB;DL03_094.CRB;VL03_094.CRB;CL03_094.CRB
3.978000;3.978000;3.978000;3.978000
deg.;V;deg./s;A
-0,280783;0,834071;0,000000;0,169427
-0,280783;0,868862;0,000000;0,182040
-0,280783;0,903653;0,000000;0,181467
-0,280783;0,938444;0,000000;0,188921
-0,280783;0,973235;0,000000;0,198095
-0,280783;1,008026;0,000000;0,205548
-0,280783;1,042817;0,000000;0,217015
-0,280783;1,112400;0,000000;0,216442
-0,280783;1,146886;0,000000;0,221602
-0,280783;1,181677;0,000000;0,227909
-0,280783;1,216468;0,000000;0,234789
-0,280783;1,251259;0,000000;0,249123
-0,280766;1,285745;0,004772;0,250843
-0,280142;1,320231;0,004772;0,256003
-0,278809;1,334574;0,200438;0,258870
-0,276817;1,363262;0,477234;0,261164
-0,273966;1,368145;0,677673;0,270911
-0,270287;1,367229;0,892428;0,265750
-0,265511;1,360210;1,126273;0,264604
-0,259689;1,345866;1,383979;0,260017
-0,252669;1,328776;1,617824;0,258870
-0,244603;1,304666;1,870758;0,260590
-0,235777;1,278115;2,095058;0,250270
-0,226395;1,229286;2,371854;0,246256
-0,217401;1,224097;2,276407;0,241096
-0,209081;1,227454;2,104603;0,241096
-0,202804;1,249733;1,770539;0,249696
-0,198939;1,299783;1,221719;0,254283
-0,197083;1,358989;0,677673;0,266324
-0,196543;1,407819;0,324519;0,271484
-0,196543;1,452986;0,066813;0,279511
-0,196391;1,503037;0,042951;0,291551
-0,195058;1,496323;0,334064;0,288685
-0,192982;1,502731;0,448600;0,287538
-0,190333;1,498459;0,639494;0,286391
-0,187177;1,492660;0,811298;0,286964
-0,183566;1,499374;0,830387;0,290405
-0,179803;1,497543;0,921062;0,288685
-0,175669;1,497848;0,973558;0,288685
-0,171433;1,493271;1,092866;0,286964
-0,167029;1,497543;1,064232;0,286964
-0,162388;1,486862;1,178768;0,292698
-0,157309;1,479232;1,240809;0,285818
-0,152246;1,472823;1,274215;0,282951
-0,147319;1,465194;1,307622;0,282378
-0,142627;1,468856;1,221719;0,282378
-0,138021;1,474044;1,131045;0,290978
-0,133464;1,463057;1,169224;0,282951
-0,129043;1,462752;1,126273;0,280658
-0,124537;1,458785;1,121500;0,282378
