Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
PL02_094.CRB;DL02_094.CRB;VL02_094.CRB;CL02_094.CRB
3.978000;3.978000;3.978000;3.978000
deg.;V;deg./s;A
22,610846;-10,000000;-58,585267;-1,653845
22,375339;-10,000000;-58,995689;-1,653845
22,139359;-10,000000;-59,258167;-1,652698
21,902839;-10,000000;-59,463378;-1,632057
21,665694;-10,000000;-59,616093;-1,653271
21,426829;-10,000000;-59,940612;-1,653845
21,185263;-10,000000;-60,537155;-1,641231
20,941234;-10,000000;-61,071657;-1,652125
20,694724;-10,000000;-61,658655;-1,636071
20,445193;-10,000000;-62,274287;-1,652698
20,192355;-10,000000;-62,947188;-1,652698
19,937492;-10,000000;-64,054371;-1,656138
19,680739;-10,000000;-64,526833;-1,649258
19,422382;-10,000000;-64,894303;-1,632631
19,161866;-10,000000;-65,314269;-1,652125
18,899932;-10,000000;-65,719918;-1,654991
18,636193;-10,000000;-66,039665;-1,650405
18,370176;-10,000000;-66,526444;-1,653271
18,100935;-10,000000;-67,075263;-1,628044
17,828674;-10,000000;-68,487876;-1,653271
17,553274;-10,000000;-69,156004;-1,652698
17,274921;-10,000000;-69,881400;-1,640658
16,993530;-10,000000;-70,516122;-1,654418
16,709794;-10,000000;-71,160388;-1,626324
16,424370;-10,000000;-71,542175;-1,650978
16,137394;-10,000000;-71,909645;-1,654418
15,848814;-10,000000;-72,224620;-1,655565
15,558598;-10,000000;-72,973878;-1,653271
15,266914;-10,000000;-73,327031;-1,652125
14,972985;-10,000000;-73,770859;-1,652698
14,675850;-10,000000;-74,453304;-1,653271
14,375829;-10,000000;-75,116659;-1,654418
14,072434;-10,000000;-75,870689;-1,654991
13,765444;-10,000000;-76,548362;-1,630337
13,455315;-10,000000;-77,498058;-1,653845
13,142587;-10,000000;-78,619558;-1,665312
12,828088;-10,000000;-79,058613;-1,637791
12,511125;-10,000000;-79,540620;-1,653271
12,193234;-10,000000;-79,874684;-1,660152
11,874431;-10,000000;-80,079894;-1,652125
11,553637;-10,000000;-80,347146;-1,653271
11,231443;-10,000000;-80,833924;-1,646391
10,907747;-10,000000;-81,048680;-1,652125
10,581739;-10,000000;-81,950652;-1,626324
10,253301;-10,000000;-82,532878;-1,655565
9,922652;-10,000000;-83,029202;-1,655565
9,589657;-10,000000;-83,535070;-1,634351
9,253659;-10,000000;-84,169791;-1,651551
8,916227;-10,000000;-84,632708;-1,628044
8,577225;-10,000000;-85,062219;-1,653845
8,236114;-10,000000;-85,319926;-1,654418
7,894766;-10,000000;-85,806705;-1,638938
7,553115;-10,000000;-85,897379;-1,652698
7,210114;-10,000000;-86,145541;-1,649831
6,866691;-10,000000;-86,317345;-1,654418
6,522525;-10,000000;-86,412792;-1,653271
6,176216;-10,000000;-86,742083;-1,640084
5,827731;-10,000000;-87,309992;-1,629191
5,477456;-10,000000;-87,710869;-1,662445
5,124043;-10,000000;-88,875320;-1,652125
4,768082;-10,000000;-89,428912;-1,647538
4,410011;-10,000000;-89,958642;-1,653845
4,049359;-10,000000;-90,445421;-1,651551
3,686833;-10,000000;-91,032419;-1,620590
3,323177;-10,000000;-91,309215;-1,652125
2,958187;-10,000000;-91,481019;-1,664165
2,592304;-10,000000;-91,819855;-1,607976
2,226099;-6,690268;-92,091879;-1,678499
1,863388;-4,031800;-91,313987;-1,079916
1,512034;-1,667837;-88,875320;-0,647605
1,176846;0,482803;-85,467868;-0,249123
0,858566;2,511673;-81,716808;0,453238
0,561347;4,385510;-77,536236;0,773744
0,287702;5,987121;-72,458465;1,049528
0,037851;7,403485;-67,080036;1,284030
-0,191278;10,000000;-57,344458;1,502479
-0,403582;10,000000;-53,526585;1,718634
-0,603382;10,000000;-50,639318;1,720354
-0,797766;10,000000;-49,116941;1,715767
-0,990225;10,000000;-48,525171;1,722074
-1,181722;10,000000;-48,234058;1,719781
-1,372815;10,000000;-48,181562;1,718061
-1,558592;10,000000;-47,785458;1,721501
-1,733923;10,000000;-43,872138;1,715767
-1,894236;10,000000;-40,512409;1,720927
-2,034062;10,000000;-36,150489;1,720927
-2,150347;10,000000;-30,977270;1,715767
-2,241152;10,000000;-25,336362;1,720354
-2,306340;10,000000;-19,571373;1,718061
-2,346148;10,000000;-13,801612;1,721501
-2,365909;10,000000;-8,504313;1,719781
-2,368406;10,000000;-0,386560;1,715194
-2,360593;10,000000;1,899392;1,721501
-2,349523;10,000000;2,725007;1,720354
-2,337052;10,000000;2,987486;1,720354
-2,321612;10,000000;3,531533;1,719781
-2,299843;10,000000;4,567131;1,716914
-2,269434;10,000000;6,237451;1,721501
-2,231634;10,000000;8,303875;1,713474
-2,186730;10,000000;11,410669;1,720927
-2,134519;10,000000;13,047582;1,719781
-2,076216;10,000000;14,383838;1,715194
-2,012563;10,000000;15,715321;1,720927
-1,944658;10,000000;16,612522;1,720927
-1,873226;10,000000;17,519267;1,722074
-1,798537;10,000000;18,368743;1,720354
-1,720069;10,000000;18,984375;1,715194
-1,637398;10,000000;20,874223;1,719781
-1,548467;10,000000;22,229568;1,720927
-1,451689;9,376202;24,009651;1,718061
-1,346541;8,478347;25,851775;1,615430
-1,235166;7,537156;27,469599;1,459477
-1,120078;6,613971;28,600644;1,149865
-1,003506;5,748466;29,135146;0,997926
-0,887237;4,912564;29,311723;0,862614
-0,772554;3,337199;28,796310;0,726155
-0,660572;2,606281;28,161589;0,597150
-0,552386;1,901303;27,398014;0,472159
-0,448352;1,223792;26,519903;0,354621
-0,349076;0,607013;25,393630;0,240523
-0,254391;-0,012513;24,372349;0,117251
-0,164126;-0,603961;23,293800;0,015767
-0,078148;-1,221961;22,434779;-0,173440
0,002970;-2,354503;20,311086;-0,270911
0,078469;-2,840663;19,070278;-0,363794
0,148989;-3,314615;17,910599;-0,446931
0,215865;-3,823664;17,046805;-0,511720
0,278910;-4,313791;16,173466;-0,694621
0,337635;-4,816736;15,448070;-0,772024
0,391213;-5,195471;14,188172;-0,843693
0,438784;-5,577563;13,104850;-0,909056
0,479908;-6,105533;10,284396;-0,938297
0,512477;-6,195563;8,337281;-0,997926
0,534077;-6,110111;5,855663;-1,011686
0,546362;-6,001465;3,674703;-0,989326
0,551357;-5,909604;1,942343;-0,980152
0,550176;-5,794855;0,396104;-0,930843
0,546581;-5,734123;-0,620404;-0,934283
0,541941;-5,771661;-0,983102;-0,941164
0,534971;-5,795160;-1,765766;-0,946897
0,523766;-5,655385;-2,763186;-0,945750
0,506503;-5,415815;-4,051718;-0,902749
0,482372;-5,076144;-5,578867;-0,881535
0,453414;-4,709311;-6,943757;-0,784064
0,422128;-4,432508;-7,607113;-0,712968
0,388057;-4,166692;-8,070030;-0,669966
0,352181;-3,827937;-8,766792;-0,602310
0,316710;-3,324686;-8,924279;-0,566189
0,280479;-3,035676;-9,119945;-0,528347
0,245059;-2,802210;-8,976775;-0,479039
0,211612;-2,626728;-8,542492;-0,410809
0,178301;-2,417066;-8,313419;-0,363221
0,146779;-2,180548;-8,217972;-0,335126
0,116961;-2,023072;-7,726421;-0,308179
0,087379;-1,833857;-7,440081;-0,276644
0,058472;-1,378216;-7,244415;-0,235363
0,032096;-1,244240;-6,686051;-0,184334
0,006649;-1,076693;-6,356759;-0,177453
-0,018765;-0,805383;-6,452206;-0,102344
-0,042103;-0,628071;-6,156321;-0,073103
