Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
PL06_094.CRB;DL06_094.CRB;VL06_094.CRB;CL06_094.CRB
3.978000;3.978000;3.978000;3.978000
deg.;V;deg./s;A
29,827271;0,996735;-39,362275;-0,010034
29,689521;2,335582;-36,589544;0,453238
29,565928;3,566393;-33,630692;0,656779
29,455954;5,687735;-27,450510;0,847133
29,358754;6,586200;-24,553698;1,019140
29,272354;7,397687;-22,177072;1,168786
29,195572;8,128300;-19,962706;1,310978
29,127009;8,783837;-17,915371;1,434823
29,064133;9,386578;-16,474124;1,615430
29,004868;9,953001;-15,481477;1,746729
28,950598;10,000000;-14,474513;1,753036
28,901070;10,000000;-12,398544;1,748449
28,857532;10,000000;-11,057516;1,754182
28,821049;10,000000;-9,511277;1,753036
28,796040;10,000000;-7,144196;1,754182
28,781899;10,000000;-4,600537;1,752462
28,778254;10,000000;-2,223911;1,746729
28,782844;10,000000;0,033406;1,752462
28,793914;10,000000;1,598734;1,754756
28,814349;10,000000;5,311616;1,753036
28,847576;10,000000;8,165477;1,752462
28,893122;10,000000;11,014565;1,749022
28,949771;10,000000;13,381646;1,753036
29,016478;10,000000;15,882353;1,754182
29,092534;9,895627;18,006045;1,752462
29,175660;9,169286;19,852942;1,613136
29,262499;8,391369;21,256010;1,475531
29,350046;6,783654;21,962317;1,341366
29,434455;6,005432;21,265555;1,200894
29,513008;5,270547;20,086786;1,073609
29,585132;4,589984;18,597816;0,946897
29,651012;3,965880;17,056349;0,829933
29,712234;3,381756;15,963483;0,661939
29,770841;2,831202;15,042421;0,531214
29,827626;2,297128;14,598593;0,441770
29,883836;1,259804;14,107042;0,351181
29,939861;0,744957;14,068863;0,269191
29,995599;0,230415;14,064091;0,175160
30,051557;-0,305795;14,040229;0,093170
30,106502;-0,813318;13,873197;0,015767
30,161042;-1,320231;13,854108;-0,176307
30,214131;-1,816462;13,562995;-0,252563
30,265059;-2,300180;13,214614;-0,342580
30,311871;-3,191931;11,720871;-0,419983
30,355762;-3,597217;11,071833;-0,494519
30,394828;-3,963439;10,012373;-0,564469
30,429844;-4,297617;9,129490;-0,672833
